,confidence,Incumbent Supplier,Receiving Plant,Receiving Plant City,Receiving Plant State,Receiving Plant Zip Code,Total Amount,Invoice,Equipment Type,Qty,Daily,Weekly,Monthly,Hours In,Hours Out,Amount,Usage in Hours,Hourly
1281,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0021,PALLET FORKS - LARGE SKID,1,70,147,297,,,297,,
1282,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,414.04",136296563-0017,500LB GAS TRACK MINI SKIDSTEER,1,235,667,1387,,528.5,1387,,
1283,0.964,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,,,,1698.95,73711349-0086,4 YD ARTIC LOADER,1,585,1397,3700,2955.6,1256.65,3700,,
1284,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,802.60",131411417-0017,2000-2800LB SKIDSTEER HIGH FLOW CAB,1,455,1300,2749,212.8,32.7,2749,,
1285,0.987,"SUNBELT RENTALS, INC.",MINNTAC,"MOUNTAIN IRON,",MN,55768 2075,842.32,145377421-0001,19' ELECT SCISSORLIFT,1,120,250,355,,348.9,355,,
1286,0.42,"UNITED RENTALS (NORTH AMERICA), INC.",USS STEEL RESEARCH,MUNHALL,PA,15120-5044,7000,,SWEEPER ADVANCE WALKBEHIND,1,7000,,,,10,7000,,
1287,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,433.4,123176476-0028,10'-14' SINGLE MANLIFT S/P,1,117,227,427,113.117,106.27,427,,
1288,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,34.65,103883211-0038,1000-1499LB SKIDSTEER 1000-1499LB SKIDSTEER,1.00 1.00,217,515.00 515.00,1257.00 1257.00,604.4,289.7,EXCHANGED,521.281,
1289,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,34.65,103883211-0038,2141XXX0000,3.3,,,,,,,,
1290,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758598-0017,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,663.438,384.664,525,,
1291,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,460.31",119515327-0024,4 YD ARTIC LOADER,1,565,1725,4375,277.6,2,4375,,
1292,0.876,BRANDY MOUNT,AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,2138.89-,98894889-0053,"11,000LB MINI EXCAVATOR CAB",1,353,879,2097,,,2097.00-,,
1293,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"6,045.62",142673298-0008,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,,2034,2965,,2125.35
1294,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"6,045.62",142673298-0008,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,196.65,127.25,2965,,
1295,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,575.12",131143960-0016,1000LB DSL TRACK MINI SKIDSTEER,1,237,685,1545,,11.1,1545,,
1296,0.997,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 3,"MOUNTAIN IRON,",MN,55768 3013,"1,626.10",133301749-0002,45' ART MANLIFT W/JIB,1,457,775,1595,1144.646,1123.646,1595,,
1297,0.94,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,71.75,142304255-0001,80' ART MANLIFT W/JIB,1,817,1895,,399.9,399.9,3535,,
1298,0.94,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,71.75,142304255-0001,80' STR MANLIFT,1,817,1895,,,2578.6,3535,,
1299,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0009,6K 14-17' DF W/HYD FP IND FORKLIFT,1,215,540,1375,1633.182,1293,1375,,
1300,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0009,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1301,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"2,138.89",98894889-0040,"11,000LB MINI EXCAVATOR CAB",1,353,879,2097,,1185.3,2097,,
1302,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0012,4 TON CARRY DECK CRANE,1,335,835,2079,940.737,790.3,2079,,
1303,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0012,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1304,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,485.41",134214336-0003,1000LB DSL TRACK MINI SKIDSTEER,1,223,647,1457,,78,1457,,
1305,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,414.04",136296563-0018,500LB GAS TRACK MINI SKIDSTEER,1,235,667,1387,,528.5,1387,,
1306,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,177.52",88107248-0056,0-1000LB SKIDSTEER,1,187,469,1155,,58,1155,,
1307,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,379.75",145852639-0002,30-39K HYDRAULIC EXCAVATOR REDUCED,1,597,2100,4295,423.57,349.5,4295,,
1308,0.964,,AGGLOMERATOR,,,,300.71-,119401143-0038,PALLET FORKS - LARGE SKID,1,70,147,297,,,297.00-,,
1309,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,609.79",116818712-0037,1500-2100LB TRACK SKIDSTEER CAB,1,253,679,1579,691.95,689.35,1579,,
1310,0.987,"SUNBELT RENTALS, INC",MINTAC,"MT IRON,",MN,55768 3013,1281.51,103883211-0053,1000-1499LB SKIDSTEER CAB,1,217,515,1257,742.85,521.281,1257,,
1311,0.987,"SUNBELT RENTALS, INC",MINTAC,"MT IRON,",MN,55768 3013,1281.51,103883211-0053,SKIDSTEER LOADER BUCKET,1,,,,,,,,
1312,0.987,"SUNBELT RENTALS, INC",MINTAC,"MT IRON,",MN,55768 3013,1281.51,103883211-0053,,,,,,,,24.51,,
1313,0.987,"SUNBELT RENTALS, INC.",KEEWATIN TACONITE,"KEEWATIN,",MN,55753,"1,346.75",138449365-0006,500LB DSL TRACK MINI SKIDSTEER,1,,649.00 223.00,1321,497.19,491.8,1321,,
1314,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0085,4 YD ARTIC LOADER,1,585,1397,3700,2923.6,1256.65,3700,,
1315,0.964,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,105,131143960-0014,1000LB DSL TRACK MINI SKIDSTEER,1,237,685,1545,267.6,258.227,EXCHANGED,,
1316,0.964,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,105,131143960-0014,1000LB DSL TRACK MINI SKIDSTEER,1,237,685,1545,,11.1,NEW ITEM,,
1317,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,230.53",73365622-0088,500LB DSL TRACK MINI SKIDSTEER,1,207,497,1207,566.941,464.206,1207,,
1318,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,297.77",131411417-0011,2000-2800LB SKIDSTEER HIGH FLOW CAB,1,455,1300,2749,,32.7,N/C,,
1319,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,297.77",131411417-0011,,,,,,,,1297.77,,
1320,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,177.52",134986811-0007,0-1000LB SKIDSTEER,1,187,469,1155,606.499,458.867,1155,,
1321,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0030,30' SINGLE MANLIFT PUSH-TYPE,1,163,357,775,,31.2,775,,
1322,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0030,19' ELECT SCISSORLIFT,1,115,173,327,,105.4,327,,
1323,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,230.53",73365622-0090,500LB DSL TRACK MINI SKIDSTEER,1,,497,1207,579.063,464.206,1207,,
1324,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"2,138.89",98894889-0049,"11,000LB MINI EXCAVATOR CAB",1,353,879,2097,,1185.3,2097,,
1325,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,277.80",134684712-0006,30-39K HYDRAULIC EXCAVATOR REDUCED,1,570,2000,4195,1718.92,1171.98,4195,,
1326,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,230.53",73365622-0094,500LB DSL TRACK MINI SKIDSTEER,1,207,497,1207,609.036,464.206,1207,,
1327,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,230.53",73365622-0094,,1,,,,,,,,
1328,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,253.75,138800993-0002,19' ELECT SCISSORLIFT,1,120,250,355,198,194,250,,
1329,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,271.31",108022679-0032,500LB DSL TRACK MINI SKIDSTEER,1,211,613,1247,,176.6,1247,,
1330,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,551.14,116380395-0020,4 WHL IND ELECT CART > 7500LB TOW,1,97,219,543,,1085.7,543,,
1331,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,040.37",141037970-0003,30-33' ELECT SCISSOR,1,275,525,1025,,395.8,1025,,
1332,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,164.37",146609555-0003,SNOW PUSHER FOR LOADER,1,130,460,1150,,,1150,,
1333,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,556.77",108033876-0034,5.5K 19' CAB TELEHANDLER FORKLIFT,1,239,793,1527,,1771.5,1527,,
1334,0.977,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,1177.52,134986811-0010,0-1000LB SKIDSTEER,1,187,469,1155,632.054,458.867,1155,,
1335,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,246.84",143867260-0002,3200-3700LB TRACK SKIDSTEER CAB,1,327,1223,2797,312.65,271.8,1223,,
1336,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0054,6K 14-17' DF IND FORKLIFT,1,215,537,1287,656.608,595.358,1287,,
1337,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0054,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1338,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0026,5K 14-17' DF IND FORKLIFT,1,,507,1043,1791.791,1623.141,1043,,
1339,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0026,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1340,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,277.80",134684712-0005,30-39K HYDRAULIC EXCAVATOR REDUCED,1,570,2000,4195,,1171.98,4195,,
1341,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,346.75",134986756-0009,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,,689.9,1321,,
1342,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,734.12",73365622-0079,500LB DSL TRACK MINI SKIDSTEER,1,207,497,1207,496.077,464.206,1207,,
1343,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,129.5,128143317-0025,6K 14-17' DF W/HYD FP IND FORKLIFT,1,215,540,1375,1957.6,1293,N/C,,
1344,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,129.5,128143317-0025,33LB PROPANE,1,,,,,,N/C,,
1345,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"3,283.42",141221810-0015,SWEEPER MID-SIZED RIDE-ON LP,1,525,1325,3197,537.697,404.135,3197,,
1346,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"3,283.42",141221810-0015,33LB PROPANE CYLINDER,1,7,13,38,,,38.00 48.42,,
1347,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"3,585.89",141221810-0007,SWEEPER MID-SIZED RIDE-ON LP,1,510,1745,3495,485.817,404.135,3495,,
1348,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"3,585.89",141221810-0007,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1349,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"4,146.18",138736697-0001,80' ART MANLIFT W/JIB,1,817,1895,3535,363.85,360.55,3535,,
1350,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758486-0026,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,,1,525,,
1351,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0012,6K 14-17' DF W/HYD FP IND FORKLIFT,1,215,540,1375,1751.944,1293,1375,,
1352,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0012,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1353,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,106156890-0043,4 WHEEL IND ELECTRIC CART 4 SEAT,1,87,213,527,,29.1,527,,
1354,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0022,2800-3200LB TRACK SKIDSTEER CAB,1,327,1223,2797,197.05,60.7,2797,,
1355,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0022,PALLET FORKS - LARGE SKID,1,70,147,297,,,297,,
1356,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,904.75",134986756-0001,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,,689.9,1321,,
1357,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0022,SWEEPER MID-SIZED RIDE-ON LP,1,465,1580,3080,,319.5,3080,,
1358,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0022,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1359,0.964,BRANDY MOUNT,STEP 2,,,,814,141041668-0002,185CFM 125PSI DIESEL AIR COMPRESSOR,1,225,397,855,1608.2,1568.2,622,,
1360,0.964,BRANDY MOUNT,STEP 2,,,,814,141041668-0002,"3/4"" X 50' AIR COMPRESSOR HOSE",3,14,34,79,,,144,,
1361,0.964,BRANDY MOUNT,STEP 2,,,,814,141041668-0002,ENVIRONMENTAL,1,,,,,,12.12,,
1362,0.964,BRANDY MOUNT,STEP 2,,,,814,141041668-0002,DIESEL,3.5,,,,,,35.88,,
1363,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,316.89",122090806-0015,SWEEPER MID-SIZED RIDE-ON LP,1,466.9,1191.9,2282.66,,420.7,2282.66,,
1364,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0021,SWEEPER MID-SIZED RIDE-ON LP,1,465,1580,3080,,319.5,3080,,
1365,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0021,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1366,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,463.98",133626572-0004,"3, 500LB MINI EXCAVATOR",1,277,635,1435,933.992,912.047,1435,,
1367,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,463.98",133626572-0004,"12""",,,,,,,,,
1368,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,446.37",135079552-0003,SWEEPER HEPA FULL-SIZED RIDE-ON LP,1,500,1425,3295,589,586,1425,,
1369,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,115.57",135976387-0004,"18,500LB MINI EXCAVATOR CAB",1,497,1327,3055,1332.3,1325.1,3055,,
1370,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,556.77",108033876-0046,5.5K 19' CAB TELEHANDLER FORKLIFT,1,239,793,1527,,1771.5,1527,,
1371,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,610.79",116818712-0020,1500-2100LB TRACK SKIDSTEER CAB,1,253,679,1579,1868,770,1579,,
1372,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,526.19",108035333-0042,45' ART MANLIFT W/JIB,1,247,499,1497,,999.6,1497,,
1373,0.964,,COURSE CRUSHER,"IRON,",MN,55768 3013,4642.3,108022679-0042,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,,269,N/C,,
1374,0.964,,COURSE CRUSHER,"IRON,",MN,55768 3013,4642.3,108022679-0042,,1,,,,,,4642.3,,
1375,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,485.41",134214336-0006,1000LB DSL TRACK MINI SKIDSTEER,1,223,647,1457,,78,1457,,
1376,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,707.66",138980597-0012,45' ART MANLIFT W/JIB,1,457,775,1675,1895.929,1884.762,1675,,
1377,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,224.97",145852639-0006,30-39K HYDRAULIC EXCAVATOR REDUCED,1,597,2100,4295,,1940,N/C 1224.97,,
1378,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,554.73",145738302-0002,500LB DSL TRACK MINI SKIDSTEER,1,255,725,1525,286.914,275.432,1525,,
1379,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,259.08",88107248-0068,0-1000LB SKIDSTEER,1,195,487,1235,,58,1235,,
1380,0.876,,MINTAC,,,,13039.24,142673298-0001,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,2043.2,2034,2965,,
1381,0.876,,MINTAC,,,,13039.24,142673298-0001,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,,709.55,2965,,
1382,0.876,,MINTAC,,,,13039.24,142673298-0001,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,,127.25,2965,,
1383,0.876,,MINTAC,,,,13039.24,142673298-0001,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,2209.55,2196.4,2965,,
1384,0.876,,MINTAC,,,,13039.24,142673298-0001,DLPKSRCHG,1,,,,,,148,,
1385,0.876,,MINTAC,,,,13039.24,142673298-0001,SURCHARGE,,,,,,,,,
1386,0.876,,MINTAC,,,,13039.24,142673298-0001,ENVIRONMENTAL,1,,,,,,231.24,,
1387,0.876,,MINTAC,,,,13039.24,142673298-0001,DELIVERY CHARGE,,,,,,,400,,
1388,0.876,,MINTAC,,,,13039.24,142673298-0001,PICKUP CHARGE,,,,,,,400,,
1389,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,105406943-0044,4 WHL IND ELECT CART > 7500LB TOW,1,87,213,527,,241,527,,
1390,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758486-0029,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,,1,525,,
1391,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,144.37",142673298-0006,2800-3200LB TRACK SKIDSTEER,1,347,1297,2965,,2196.4,N/C,,
1392,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0071,4 YD ARTIC LOADER,1,585,1397,3700,2393.15,1256.65,3700,,
1393,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,155.00",67988215-0093,0-1000LB SKIDSTEER,1,187,469,1155,,6.4,1155,,
1394,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,230.53",73365622-0084,500LB DSL TRACK MINI SKIDSTEER,1,207,497,1207,528.6,464.206,1207,,
1395,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"3,898.14",136318014-0002,1/2-1 YD ARTICULATING LOADER,1,320,1120,2597,,697.5,2597,,
1396,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,887.97",143142505-0004,10K 14-17' DF IND FORKLIFT,1,530,1300,2795,689.367,622. 347,2795,,
1397,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,887.97",143142505-0004,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1398,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,556.77",108033876-0043,5.5K 19' CAB TELEHANDLER FORKLIFT,1,239,793,1527,,1771.5,1527,,
1399,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0017,SWEEPER MID-SIZED RIDE-ON LP,1,465,1580,3080,,319.5,3080,,
1400,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0017,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1401,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,526.19",108035333-0033,45' ART MANLIFT W/JIB,1,247,499,1497,,999.6,1497,,
1402,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,105406943-0040,4 WHL IND ELECT CART > 7500LB TOW,1,87,213,527,,241,527,,
1403,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,177.52",88107248-0053,0-1000LB SKIDSTEER,1,187,469,1155,,58,1155,,
1404,0.964,,COURSE CRUSHER,,,55768 3013,1235,67988215-0097,0-1000LB SKIDSTEER,1,195,,1235,,6.4,1235,,
1405,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0012,5K 14-17' DF IND FORKLIFT,1,233,507,1043,1715.731,1623.141,1043,,
1406,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0012,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1407,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,707.66",138980597-0010,45' ART MANLIFT W/JIB,1,457,775,1675,1893.561,1884.762,1675,,
1408,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0078,4 YD ARTIC LOADER,1,585,1397,3700,2642.3,1256.65,3700,,
1409,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,658.72",116327579-0023,5.5K 19' CAB TELEHANDLER FORKLIFT,1,267,837,1627,2235.95,2076.95,1627,,
1410,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0021,4 WHEEL IND ELECT CART < 7500LB TOW,1,83,185,523,380.876,364.236,523,,
1411,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0021,4 WHL IND ELECT CART > 7500LB TOW,1,83,185,523,678.821,328.897,523,,
1412,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,155.00",67988215-0088,0-1000LB SKIDSTEER,1,187,469,1155,,6.4,1155,,
1413,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,832.04",147068077-0010,45' ART MANLIFT W/JIB,1,730,1340,1797,1175.3,1150.3,1797,,
1414,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,346.75",134986756-0007,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,,689.9,1321,,
1415,0.993,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,658.72",116327579-0022,5.5K 19' CAB TELEHANDLER FORKLIFT,1,267,837,1627,2196.2,2076.95,1627,,
1416,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,609.79",116818712-0030,1500-2100LB TRACK SKIDSTEER CAB,1,253,679,1579,,770,1579,,
1417,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"2,074.92",131143960-0009,1000LB DSL TRACK MINI SKIDSTEER,1,237,685,1545,,773.1,1545,,
1418,0.987,,MINTAC,,,,1463.98,133626572-0002,"3,500LB MINI EXCAVATOR",1,277,635,1435,919.047,912.047,1435,,
1419,0.987,,MINTAC,,,,1463.98,133626572-0002,"12"" COMPACT EXCAVATOR BUCKET",1,,,,,,N/C,,
1420,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,887.97",143142505-0002,10K 14-17' DF IND FORKLIFT,1,530,1300,2795,636.991,622.347,2795,,
